frame,time_s,found,method,score,sigma_mm,sticker_x_mm,sticker_y_mm,heading_deg,box1_x_mm,box1_y_mm,box2_x_mm,box2_y_mm,box3_x_mm,box3_y_mm,box4_x_mm,box4_y_mm,sticker_height_mm,pitch_deg,roll_deg,plane_fit,stick1_x_mm,stick1_y_mm,stick2_x_mm,stick2_y_mm,stick3_x_mm,stick3_y_mm,stick4_x_mm,stick4_y_mm,wheel_fl_x_mm,wheel_fl_y_mm,wheel_fr_x_mm,wheel_fr_y_mm,wheel_rl_x_mm,wheel_rl_y_mm,wheel_rr_x_mm,wheel_rr_y_mm,stop_line_mm,stop_line_hit
395,19.7500,1,hybrid:ecc,0.8695,0.269,20.6,965.7,-176.334,-2531.8,-251.9,-2642.4,1474.5,1978.1,1770.6,2088.7,44.1,1450.0,,,planar,-451.4,505.5,506.0,519.7,492.6,1425.9,-464.9,1411.7,-1633.7,-194.4,-1744.3,1532.1,1240.4,-10.2,1129.8,1716.2,-516.5,1
396,19.8000,1,hybrid:ecc,0.8658,0.273,20.5,965.7,-176.334,-2531.9,-251.9,-2642.5,1474.5,1978.0,1770.6,2088.6,44.1,1450.0,,,planar,-451.5,505.5,506.0,519.7,492.6,1425.9,-464.9,1411.7,-1633.8,-194.4,-1744.4,1532.1,1240.3,-10.2,1129.7,1716.2,-516.6,1
397,19.8500,1,hybrid:ecc,0.8659,0.273,20.5,965.7,-176.334,-2531.9,-251.9,-2642.5,1474.5,1978.0,1770.6,2088.6,44.1,1450.0,,,planar,-451.5,505.5,506.0,519.7,492.6,1425.9,-464.9,1411.7,-1633.8,-194.4,-1744.4,1532.1,1240.3,-10.2,1129.7,1716.2,-516.6,1
398,19.9000,1,hybrid:ecc,0.8655,0.272,20.6,965.7,-176.328,-2531.7,-252.2,-2642.5,1474.3,1978.0,1770.8,2088.8,44.3,1450.0,,,planar,-451.4,505.5,506.1,519.8,492.5,1426.0,-464.9,1411.7,-1633.5,-194.6,-1744.3,1531.9,1240.5,-10.1,1129.7,1716.4,-516.5,1
399,19.9500,1,hybrid:ecc,0.8655,0.272,20.6,965.7,-176.328,-2531.7,-252.2,-2642.5,1474.3,1978.0,1770.8,2088.8,44.3,1450.0,,,planar,-451.4,505.5,506.1,519.8,492.5,1426.0,-464.9,1411.7,-1633.5,-194.6,-1744.3,1531.9,1240.5,-10.1,1129.7,1716.4,-516.5,1
400,20.0000,1,hybrid:ecc,0.8655,0.272,20.6,965.7,-176.328,-2531.7,-252.2,-2642.5,1474.3,1978.0,1770.8,2088.8,44.3,1450.0,,,planar,-451.4,505.5,506.1,519.8,492.5,1426.0,-464.9,1411.7,-1633.5,-194.6,-1744.3,1531.9,1240.5,-10.1,1129.7,1716.4,-516.5,1
401,20.0500,1,hybrid:ecc,0.8655,0.266,20.5,965.6,-176.310,-2531.4,-253.1,-2642.8,1473.3,1977.6,1771.3,2089.0,44.9,1450.0,,,planar,-451.4,505.2,506.1,519.8,492.4,1426.0,-465.1,1411.4,-1633.3,-195.2,-1744.6,1531.2,1240.8,-9.8,1129.4,1716.6,-516.8,1
402,20.1000,1,hybrid:ecc,0.8675,0.265,19.5,964.9,-176.316,-2532.5,-253.5,-2643.7,1472.9,1976.7,1770.4,2087.9,44.0,1450.0,,,planar,-452.4,504.5,505.1,519.0,491.3,1425.2,-466.2,1410.7,-1634.4,-195.7,-1745.6,1530.7,1239.7,-10.6,1128.5,1715.8,-517.8,1
403,20.1500,1,hybrid:ecc,0.8590,0.275,18.9,963.2,-176.334,-2533.5,-254.4,-2644.1,1472.0,1976.4,1768.1,2087.0,41.6,1450.0,,,planar,-453.2,503.0,504.3,517.2,491.0,1423.4,-466.5,1409.2,-1635.4,-196.9,-1746.0,1529.6,1238.7,-12.7,1128.1,1713.7,-518.3,1
404,20.2000,1,hybrid:ecc,0.8560,0.274,18.4,961.6,-176.364,-2534.7,-254.7,-2644.4,1471.8,1976.3,1765.5,2086.0,38.9,1450.0,,,planar,-453.8,501.7,503.7,515.4,490.7,1421.6,-466.8,1407.9,-1636.5,-197.6,-1746.2,1528.9,1237.7,-15.0,1128.0,1711.6,-518.5,1
405,20.2500,1,hybrid:ecc,0.8569,0.271,18.1,959.7,-176.370,-2535.1,-256.3,-2644.6,1470.2,1976.1,1763.4,2085.6,36.8,1450.0,,,planar,-454.2,499.8,503.3,513.4,490.4,1419.6,-467.1,1406.0,-1636.9,-199.3,-1746.4,1527.2,1237.3,-17.0,1127.8,1709.5,-518.8,1
406,20.3000,1,hybrid:ecc,0.8570,0.271,18.0,959.4,-176.376,-2535.3,-256.4,-2644.7,1470.2,1976.1,1762.9,2085.4,36.3,1450.0,,,planar,-454.3,499.6,503.2,513.1,490.4,1419.3,-467.1,1405.8,-1637.1,-199.5,-1746.5,1527.1,1237.1,-17.4,1127.8,1709.1,-518.9,1
407,20.3500,1,hybrid:ecc,0.8573,0.270,18.0,959.3,-176.370,-2535.2,-256.7,-2644.7,1469.8,1976.0,1763.0,2085.5,36.4,1450.0,,,planar,-454.3,499.4,503.2,513.0,490.3,1419.2,-467.2,1405.6,-1637.0,-199.7,-1746.5,1526.8,1237.2,-17.4,1127.7,1709.1,-519.0,1
408,20.4000,1,hybrid:ecc,0.8611,0.266,18.0,959.1,-176.370,-2535.2,-256.9,-2644.7,1469.6,1976.0,1762.8,2085.5,36.2,1450.0,,,planar,-454.2,499.2,503.3,512.8,490.3,1419.1,-467.2,1405.4,-1637.0,-199.9,-1746.5,1526.6,1237.2,-17.6,1127.7,1708.9,-519.0,1
409,20.4500,1,hybrid:ecc,0.8566,0.266,17.6,959.1,-176.424,-2536.7,-254.5,-2644.6,1472.1,1976.3,1760.9,2084.3,34.3,1450.0,,,planar,-455.2,499.6,502.4,512.3,490.3,1418.6,-467.2,1405.8,-1638.5,-198.4,-1746.4,1528.2,1235.9,-18.7,1128.0,1707.9,-518.8,1
410,20.5000,1,hybrid:ecc,0.8625,0.252,16.1,958.9,-176.394,-2537.6,-256.1,-2646.4,1470.5,1974.4,1761.7,2083.2,35.2,1450.0,,,planar,-456.4,499.2,501.1,512.4,488.6,1418.6,-468.9,1405.4,-1639.4,-199.5,-1748.2,1527.1,1234.9,-18.3,1126.1,1708.3,-520.6,1
411,20.5500,1,hybrid:ecc,0.8836,0.253,12.9,958.9,-176.424,-2541.4,-254.7,-2649.3,1471.9,1971.6,1760.7,2079.6,34.1,1450.0,,,planar,-459.8,499.5,497.7,512.2,485.7,1418.4,-471.8,1405.7,-1643.2,-198.6,-1751.1,1528.0,1231.2,-18.9,1123.3,1707.7,-523.5,1
412,20.6000,1,hybrid:ecc,0.8617,0.258,9.0,958.8,-176.441,-2545.7,-254.0,-2653.1,1472.6,1968.0,1760.0,2075.4,33.3,1450.0,,,planar,-463.8,499.5,493.7,511.9,481.9,1418.1,-475.6,1405.7,-1647.4,-198.2,-1754.8,1528.5,1227.0,-19.4,1119.6,1707.2,-527.2,1
413,20.6500,1,hybrid:ecc,0.8837,0.262,3.7,958.5,-176.406,-2550.2,-255.9,-2658.7,1470.7,1962.2,1760.9,2070.6,34.3,1450.0,,,planar,-468.9,498.9,488.6,511.9,476.3,1418.1,-481.2,1405.1,-1652.0,-199.5,-1760.5,1527.1,1222.3,-19.0,1113.9,1707.6,-532.9,1
414,20.7000,1,hybrid:ecc,0.8794,0.249,-2.1,958.5,-176.340,-2554.6,-258.9,-2665.1,1467.6,1955.5,1763.2,2065.9,36.7,1450.0,,,planar,-474.2,498.3,483.3,512.4,470.0,1418.6,-487.5,1404.5,-1656.5,-201.4,-1766.9,1525.1,1217.6,-17.6,1107.2,1708.9,-539.4,1
415,20.7500,1,hybrid:ecc,0.8686,0.234,-9.4,957.0,-176.124,-2557.3,-270.0,-2674.3,1456.1,1945.1,1769.0,2062.1,43.0,1450.0,,,planar,-479.7,495.1,477.7,512.8,461.0,1419.0,-496.5,1401.3,-1659.4,-209.1,-1776.3,1516.9,1214.0,-14.5,1097.1,1711.6,-549.1,1
416,20.8000,1,hybrid:ecc,0.8630,0.236,-17.2,957.8,-176.298,-2568.9,-261.4,-2680.6,1465.0,1939.8,1763.9,2051.5,37.5,1450.0,,,planar,-489.0,497.3,468.5,512.1,454.5,1418.3,-502.9,1403.5,-1670.7,-203.3,-1782.4,1523.1,1203.3,-17.4,1091.6,1709.0,-555.0,1
417,20.8500,1,hybrid:ecc,0.8674,0.233,-26.4,958.4,-176.358,-2579.3,-258.2,-2689.2,1468.3,1931.4,1762.5,2041.3,36.0,1450.0,,,planar,-498.6,498.4,458.9,512.2,445.8,1418.5,-511.7,1404.7,-1681.1,-201.0,-1791.0,1525.5,1193.0,-18.0,1083.1,1708.5,-563.5,1
418,20.9000,1,hybrid:ecc,0.8779,0.237,-35.2,958.1,-176.148,-2583.7,-267.8,-2699.9,1458.3,1919.7,1769.3,2035.9,43.2,1450.0,,,planar,-505.7,496.4,451.7,513.7,435.3,1419.9,-522.1,1402.5,-1685.7,-207.3,-1801.9,1518.8,1187.8,-13.9,1071.6,1712.2,-574.6,1
419,20.9500,1,hybrid:ecc,0.8867,0.240,-45.4,958.6,-176.286,-2596.8,-261.2,-2708.9,1465.2,1911.4,1765.1,2023.5,38.8,1450.0,,,planar,-517.0,498.0,440.5,513.0,426.2,1419.2,-531.3,1404.2,-1698.7,-202.9,-1810.8,1523.5,1175.3,-16.3,1063.2,1710.1,-583.2,1
420,21.0000,1,hybrid:ecc,0.8916,0.239,-55.9,958.4,-176.202,-2605.5,-265.1,-2720.1,1461.1,1899.7,1767.8,2014.3,41.6,1450.0,,,planar,-526.8,497.1,430.6,513.5,415.0,1419.7,-542.4,1403.2,-1707.5,-205.5,-1822.1,1520.7,1166.2,-14.7,1051.6,1711.5,-594.7,1
421,21.0500,1,hybrid:ecc,0.8830,0.238,-66.9,958.1,-176.268,-2617.9,-262.5,-2730.5,1463.9,1889.7,1765.2,2002.3,38.9,1450.0,,,planar,-538.4,497.4,419.0,512.7,404.6,1418.9,-552.9,1403.6,-1719.8,-203.9,-1832.4,1522.4,1154.1,-16.4,1041.5,1709.9,-604.9,1
422,21.1000,1,hybrid:ecc,0.8744,0.241,-77.5,957.5,-176.088,-2624.7,-271.1,-2742.7,1454.9,1876.5,1770.8,1994.5,44.8,1450.0,,,planar,-547.5,495.3,409.9,513.6,392.5,1419.8,-564.9,1401.4,-1726.8,-209.7,-1844.8,1516.3,1146.5,-13.2,1028.5,1712.8,-617.5,1
423,21.1500,1,hybrid:ecc,0.8942,0.238,-89.8,958.0,-176.268,-2640.8,-262.6,-2753.4,1463.8,1866.8,1765.1,1979.4,38.8,1450.0,,,planar,-561.3,497.2,396.2,512.5,381.7,1418.7,-575.8,1403.4,-1742.7,-204.0,-1855.3,1522.4,1131.2,-16.5,1018.6,1709.8,-627.8,1
424,21.2000,1,hybrid:ecc,0.8764,0.244,-101.8,957.7,-176.154,-2650.4,-267.9,-2766.4,1458.2,1853.2,1768.7,1969.2,42.6,1450.0,,,planar,-572.4,496.0,385.0,513.2,368.8,1419.3,-588.7,1402.2,-1752.4,-207.6,-1868.4,1518.5,1121.1,-14.4,1005.1,1711.7,-641.1,1
425,21.2500,1,hybrid:ecc,0.8899,0.239,-113.9,956.9,-176.268,-2664.9,-263.7,-2777.5,1462.7,1842.7,1764.0,1955.3,37.7,1450.0,,,planar,-585.4,496.2,372.1,511.5,357.6,1417.7,-599.8,1402.4,-1766.8,-205.1,-1879.4,1521.3,1107.1,-17.6,994.5,1708.7,-652.0,1
426,21.3000,1,hybrid:ecc,0.8894,0.245,-124.3,956.9,-176.148,-2672.8,-269.0,-2789.0,1457.1,1830.6,1768.1,1946.8,42.0,1450.0,,,planar,-594.9,495.2,362.5,512.5,346.2,1418.6,-611.2,1401.4,-1774.8,-208.5,-1891.0,1517.6,1098.7,-15.1,982.5,1711.0,-663.6,1
427,21.3500,1,hybrid:ecc,0.8865,0.253,-133.1,957.2,-176.256,-2683.9,-263.9,-2796.8,1462.4,1823.3,1764.7,1936.3,38.4,1450.0,,,planar,-604.5,496.3,353.0,511.8,338.3,1418.0,-619.2,1402.5,-1785.8,-205.1,-1898.8,1521.2,1088.1,-17.1,975.1,1709.2,-671.3,1
428,21.4000,1,hybrid:ecc,0.8769,0.248,-137.8,956.3,-176.005,-2683.2,-276.0,-2803.7,1449.8,1815.0,1772.4,1935.6,46.6,1450.0,,,planar,-607.2,493.4,350.2,513.1,331.5,1419.2,-625.9,1399.5,-1785.4,-213.3,-1905.9,1512.5,1087.6,-12.6,967.1,1713.2,-678.7,1
429,21.4500,1,hybrid:ecc,0.8766,0.254,-138.3,956.5,-176.262,-2689.2,-264.3,-2802.0,1462.0,1818.2,1763.8,1931.0,37.5,1450.0,,,planar,-609.8,495.7,347.7,511.1,333.2,1417.2,-624.3,1401.9,-1791.1,-205.7,-1903.9,1520.7,1082.8,-17.9,970.0,1708.4,-676.4,1
430,21.5000,1,hybrid:ecc,0.8725,0.251,-135.5,956.4,-176.124,-2683.5,-270.6,-2800.4,1455.5,1819.0,1768.4,1936.0,42.4,1450.0,,,planar,-605.9,494.5,351.6,512.2,334.9,1418.3,-622.6,1400.7,-1785.5,-209.7,-1902.4,1516.3,1087.9,-15.1,971.0,1711.0,-675.1,1
431,21.5500,1,hybrid:ecc,0.8877,0.252,-133.3,956.6,-176.172,-2682.3,-268.2,-2797.8,1457.9,1821.9,1767.0,1937.4,40.9,1450.0,,,planar,-604.0,495.0,353.4,511.9,337.5,1418.1,-620.0,1401.2,-1784.3,-208.1,-1899.8,1518.0,1089.3,-15.9,973.8,1710.3,-672.4,1
432,21.6000,1,hybrid:ecc,0.8896,0.250,-131.9,958.2,-176.112,-2679.6,-269.3,-2796.9,1456.7,1822.5,1770.6,1939.8,44.6,1450.0,,,planar,-602.1,496.2,355.4,514.1,338.4,1420.3,-619.1,1402.3,-1781.7,-208.3,-1899.0,1517.8,1091.7,-13.0,974.4,1713.0,-671.6,1
433,21.6500,1,hybrid:ecc,0.8811,0.259,-132.1,960.9,-176.106,-2679.7,-266.8,-2797.1,1459.2,1822.2,1773.5,1939.6,47.5,1450.0,,,planar,-602.3,498.8,355.2,516.8,338.1,1423.0,-619.3,1404.9,-1781.7,-205.7,-1899.2,1520.3,1091.6,-10.2,974.1,1715.8,-671.7,1
434,21.7000,1,hybrid:ecc,0.8830,0.264,-132.7,961.9,-176.226,-2682.8,-260.5,-2796.7,1465.7,1823.3,1770.5,1937.1,44.2,1450.0,,,planar,-603.9,500.8,353.6,516.8,338.4,1423.0,-619.0,1407.0,-1784.8,-201.3,-1898.6,1525.0,1089.0,-11.7,975.1,1714.5,-671.0,1
435,21.7500,1,hybrid:ecc,0.8808,0.268,-132.3,962.2,-176.184,-2681.5,-262.1,-2796.7,1464.1,1823.1,1772.2,1938.2,46.0,1450.0,,,planar,-603.2,500.8,354.3,517.5,338.5,1423.7,-618.9,1407.0,-1783.5,-202.2,-1898.7,1524.0,1090.1,-10.5,975.0,1715.6,-671.0,1
436,21.8000,1,hybrid:ecc,0.8787,0.271,-132.1,961.9,-176.160,-2680.8,-263.5,-2796.7,1462.7,1822.9,1772.7,1938.8,46.6,1450.0,,,planar,-602.7,500.3,354.7,517.4,338.5,1423.6,-618.9,1406.5,-1782.8,-203.2,-1898.7,1522.9,1090.7,-10.3,974.8,1715.8,-671.1,1
437,21.8500,1,hybrid:ecc,0.8781,0.275,-132.5,960.8,-176.196,-2682.0,-263.0,-2796.8,1463.2,1823.0,1770.4,1937.8,44.2,1450.0,,,planar,-603.4,499.4,354.1,515.9,338.4,1422.1,-619.0,1405.6,-1784.0,-203.3,-1898.7,1522.9,1089.7,-12.2,974.9,1714.0,-671.1,1
438,21.9000,1,hybrid:ecc,0.8763,0.275,-132.4,960.5,-176.106,-2680.0,-267.3,-2797.4,1458.8,1821.9,1773.2,1939.3,47.1,1450.0,,,planar,-602.6,498.4,354.8,516.4,337.8,1422.5,-619.6,1404.5,-1782.0,-206.1,-1899.5,1519.9,1091.3,-10.6,973.8,1715.4,-672.0,1
439,21.9500,1,hybrid:ecc,0.8757,0.278,-132.7,960.5,-176.172,-2681.7,-264.3,-2797.2,1461.8,1822.5,1770.9,1938.0,44.8,1450.0,,,planar,-603.4,498.9,354.0,515.8,338.0,1422.0,-619.5,1405.1,-1783.7,-204.2,-1899.2,1521.9,1089.9,-12.0,974.4,1714.2,-671.6,1
440,22.0000,1,hybrid:ecc,0.8725,0.272,-132.9,960.5,-176.166,-2681.7,-264.6,-2797.4,1461.5,1822.2,1771.1,1937.9,45.0,1450.0,,,planar,-603.6,498.9,353.8,515.9,337.8,1422.0,-619.6,1405.1,-1783.8,-204.4,-1899.4,1521.7,1089.8,-11.9,974.1,1714.3,-671.9,1
441,22.0500,1,hybrid:ecc,0.8698,0.277,-132.9,960.5,-176.172,-2681.9,-264.3,-2797.4,1461.8,1822.3,1770.9,1937.8,44.8,1450.0,,,planar,-603.6,499.0,353.9,515.9,337.8,1422.1,-619.6,1405.2,-1783.9,-204.2,-1899.4,1521.9,1089.7,-12.0,974.2,1714.2,-671.8,1
442,22.1000,1,hybrid:ecc,0.8669,0.280,-132.9,960.6,-176.172,-2681.9,-264.2,-2797.4,1461.9,1822.3,1771.0,1937.8,44.9,1450.0,,,planar,-603.6,499.1,353.9,516.0,337.8,1422.2,-619.6,1405.2,-1783.9,-204.1,-1899.4,1522.0,1089.7,-11.9,974.2,1714.3,-671.8,1
443,22.1500,1,hybrid:ecc,0.8671,0.275,-132.8,960.7,-176.166,-2681.6,-264.4,-2797.3,1461.7,1822.3,1771.3,1938.0,45.2,1450.0,,,planar,-603.5,499.1,354.0,516.1,337.8,1422.3,-619.6,1405.2,-1783.7,-204.2,-1899.3,1521.9,1089.9,-11.7,974.2,1714.5,-671.8,1
444,22.2000,1,hybrid:ecc,0.8666,0.272,-132.9,960.8,-176.154,-2681.5,-264.8,-2797.5,1461.3,1822.1,1771.8,1938.1,45.7,1450.0,,,planar,-603.5,499.1,353.9,516.3,337.6,1422.4,-619.8,1405.3,-1783.5,-204.5,-1899.5,1521.6,1090.0,-11.3,974.0,1714.8,-672.0,1
445,22.2500,1,hybrid:ecc,0.8662,0.272,-132.9,960.8,-176.154,-2681.5,-264.8,-2797.5,1461.3,1822.1,1771.8,1938.1,45.7,1450.0,,,planar,-603.5,499.1,354.0,516.3,337.6,1422.5,-619.8,1405.2,-1783.5,-204.5,-1899.5,1521.6,1090.0,-11.3,974.0,1714.8,-672.0,1
446,22.3000,1,hybrid:ecc,0.8664,0.270,-132.9,960.8,-176.166,-2681.7,-264.3,-2797.4,1461.8,1822.2,1771.4,1937.9,45.3,1450.0,,,planar,-603.6,499.2,353.8,516.2,337.7,1422.4,-619.7,1405.4,-1783.8,-204.1,-1899.4,1522.0,1089.8,-11.6,974.1,1714.6,-671.9,1
447,22.3500,1,hybrid:ecc,0.8655,0.273,-132.9,960.8,-176.166,-2681.7,-264.3,-2797.4,1461.8,1822.2,1771.4,1937.9,45.3,1450.0,,,planar,-603.6,499.2,353.9,516.2,337.7,1422.4,-619.7,1405.3,-1783.8,-204.1,-1899.4,1522.0,1089.8,-11.6,974.1,1714.6,-671.9,1
448,22.4000,1,hybrid:ecc,0.8654,0.272,-132.9,960.8,-176.160,-2681.6,-264.6,-2797.5,1461.6,1822.1,1771.6,1938.0,45.5,1450.0,,,planar,-603.6,499.2,353.9,516.3,337.7,1422.4,-619.7,1405.4,-1783.6,-204.3,-1899.5,1521.8,1089.9,-11.4,974.0,1714.7,-671.9,1
449,22.4500,1,hybrid:ecc,0.8656,0.272,-132.9,960.8,-176.166,-2681.7,-264.3,-2797.4,1461.8,1822.2,1771.4,1937.9,45.3,1450.0,,,planar,-603.6,499.2,353.9,516.2,337.7,1422.4,-619.7,1405.3,-1783.8,-204.1,-1899.4,1522.0,1089.8,-11.6,974.1,1714.6,-671.9,1
450,22.5000,1,hybrid:ecc,0.8637,0.263,-132.4,960.9,-176.130,-2680.5,-265.8,-2797.2,1460.3,1822.2,1772.7,1939.0,46.7,1450.0,,,planar,-602.7,499.0,354.7,516.6,338.0,1422.8,-619.5,1405.1,-1782.5,-205.0,-1899.3,1521.0,1090.9,-10.7,974.1,1715.4,-671.7,1
451,22.5500,1,hybrid:ecc,0.8620,0.267,-132.4,960.9,-176.124,-2680.4,-266.1,-2797.3,1460.0,1822.1,1772.9,1939.1,46.9,1450.0,,,planar,-602.7,499.0,354.8,516.7,337.9,1422.9,-619.5,1405.1,-1782.4,-205.2,-1899.3,1520.8,1091.0,-10.6,974.1,1715.5,-671.8,1
452,22.6000,1,hybrid:ecc,0.8616,0.267,-132.4,960.9,-176.112,-2680.1,-266.6,-2797.4,1459.4,1822.0,1773.3,1939.3,47.3,1450.0,,,planar,-602.6,498.9,354.8,516.8,337.9,1422.9,-619.5,1405.1,-1782.2,-205.6,-1899.5,1520.5,1091.2,-10.3,973.9,1715.7,-671.9,1
453,22.6500,1,hybrid:ecc,0.8607,0.269,-132.4,960.9,-176.112,-2680.1,-266.6,-2797.4,1459.4,1822.0,1773.3,1939.3,47.3,1450.0,,,planar,-602.6,498.9,354.8,516.8,337.9,1422.9,-619.5,1405.1,-1782.2,-205.6,-1899.5,1520.5,1091.2,-10.3,973.9,1715.7,-671.9,1
454,22.7000,1,hybrid:ecc,0.8606,0.268,-132.4,960.9,-176.112,-2680.1,-266.6,-2797.4,1459.4,1822.0,1773.3,1939.3,47.3,1450.0,,,planar,-602.6,498.9,354.8,516.8,337.9,1422.9,-619.5,1405.1,-1782.2,-205.6,-1899.5,1520.5,1091.2,-10.3,973.9,1715.7,-671.9,1
455,22.7500,1,hybrid:ecc,0.8410,0.284,-132.7,961.1,-176.232,-2683.0,-261.1,-2796.6,1465.2,1823.4,1769.5,1937.0,43.2,1450.0,,,planar,-603.9,500.1,353.5,516.0,338.5,1422.1,-619.0,1406.2,-1784.9,-201.9,-1898.6,1524.3,1088.9,-12.7,975.2,1713.6,-670.9,1
456,22.8000,1,hybrid:ecc,0.8404,0.284,-132.4,961.1,-176.190,-2681.8,-262.9,-2796.7,1463.3,1823.1,1770.9,1938.0,44.7,1450.0,,,planar,-603.3,499.7,354.2,516.3,338.5,1422.4,-619.0,1405.9,-1783.7,-203.1,-1898.7,1523.1,1089.9,-11.8,974.9,1714.4,-671.1,1
457,22.8500,1,hybrid:ecc,0.8395,0.286,-132.4,961.1,-176.172,-2681.4,-263.7,-2796.9,1462.4,1822.8,1771.5,1938.3,45.4,1450.0,,,planar,-603.2,499.5,354.3,516.4,338.3,1422.6,-619.1,1405.7,-1783.4,-203.6,-1898.9,1522.5,1090.2,-11.4,974.7,1714.8,-671.3,1
458,22.9000,1,hybrid:ecc,0.8408,0.282,-132.4,961.1,-176.166,-2681.2,-264.0,-2796.9,1462.1,1822.7,1771.7,1938.4,45.6,1450.0,,,planar,-603.1,499.5,354.3,516.5,338.3,1422.6,-619.2,1405.7,-1783.3,-203.8,-1898.9,1522.3,1090.3,-11.3,974.6,1714.9,-671.4,1
459,22.9500,1,hybrid:ecc,0.8414,0.281,-132.4,961.0,-176.166,-2681.2,-264.1,-2796.9,1462.0,1822.7,1771.6,1938.4,45.5,1450.0,,,planar,-603.1,499.5,354.3,516.5,338.3,1422.6,-619.2,1405.6,-1783.3,-203.9,-1898.9,1522.2,1090.3,-11.4,974.6,1714.8,-671.4,1
460,23.0000,1,hybrid:ecc,0.8413,0.281,-132.4,961.0,-176.172,-2681.4,-263.8,-2796.9,1462.3,1822.8,1771.4,1938.3,45.3,1450.0,,,planar,-603.1,499.5,354.3,516.4,338.3,1422.6,-619.2,1405.6,-1783.4,-203.7,-1898.9,1522.4,1090.2,-11.5,974.7,1714.7,-671.3,1
461,23.0500,1,hybrid:ecc,0.8409,0.281,-132.4,961.0,-176.166,-2681.2,-264.1,-2796.9,1462.0,1822.7,1771.6,1938.4,45.5,1450.0,,,planar,-603.1,499.5,354.3,516.5,338.3,1422.6,-619.2,1405.6,-1783.3,-203.9,-1898.9,1522.2,1090.3,-11.4,974.6,1714.8,-671.4,1
462,23.1000,1,hybrid:ecc,0.8397,0.284,-132.4,961.1,-176.172,-2681.4,-263.7,-2796.9,1462.4,1822.8,1771.5,1938.3,45.4,1450.0,,,planar,-603.1,499.5,354.3,516.4,338.3,1422.6,-619.2,1405.7,-1783.4,-203.6,-1898.9,1522.5,1090.2,-11.4,974.7,1714.8,-671.3,1
463,23.1500,1,hybrid:ecc,0.8389,0.287,-132.4,961.1,-176.166,-2681.2,-264.0,-2796.9,1462.1,1822.7,1771.7,1938.4,45.6,1450.0,,,planar,-603.1,499.5,354.3,516.5,338.3,1422.6,-619.2,1405.7,-1783.3,-203.8,-1898.9,1522.3,1090.3,-11.3,974.6,1714.9,-671.4,1
464,23.2000,1,hybrid:ecc,0.8391,0.287,-132.4,961.1,-176.166,-2681.2,-264.0,-2796.9,1462.1,1822.7,1771.7,1938.4,45.6,1450.0,,,planar,-603.1,499.5,354.3,516.5,338.3,1422.6,-619.2,1405.7,-1783.3,-203.8,-1898.9,1522.3,1090.3,-11.3,974.6,1714.9,-671.4,1
465,23.2500,1,hybrid:ecc,0.8394,0.286,-132.4,961.1,-176.166,-2681.2,-264.0,-2796.9,1462.1,1822.7,1771.7,1938.4,45.6,1450.0,,,planar,-603.1,499.5,354.3,516.5,338.3,1422.6,-619.2,1405.7,-1783.3,-203.8,-1898.9,1522.3,1090.3,-11.3,974.6,1714.9,-671.4,1
466,23.3000,1,hybrid:ecc,0.8406,0.284,-132.4,961.1,-176.166,-2681.2,-264.0,-2796.9,1462.1,1822.7,1771.7,1938.4,45.6,1450.0,,,planar,-603.1,499.5,354.3,516.5,338.3,1422.6,-619.2,1405.7,-1783.3,-203.8,-1898.9,1522.3,1090.3,-11.3,974.6,1714.9,-671.4,1
467,23.3500,1,hybrid:ecc,0.8418,0.281,-132.4,961.1,-176.166,-2681.2,-264.0,-2796.9,1462.1,1822.7,1771.7,1938.4,45.6,1450.0,,,planar,-603.1,499.5,354.3,516.5,338.3,1422.6,-619.2,1405.7,-1783.3,-203.8,-1898.9,1522.3,1090.3,-11.3,974.6,1714.9,-671.4,1
468,23.4000,1,hybrid:ecc,0.8423,0.282,-132.4,961.1,-176.166,-2681.2,-264.0,-2796.9,1462.1,1822.7,1771.7,1938.4,45.6,1450.0,,,planar,-603.1,499.5,354.3,516.5,338.3,1422.6,-619.2,1405.7,-1783.3,-203.8,-1898.9,1522.3,1090.3,-11.3,974.6,1714.9,-671.4,1
469,23.4500,1,hybrid:ecc,0.8427,0.281,-132.4,961.1,-176.166,-2681.2,-264.0,-2796.9,1462.1,1822.7,1771.7,1938.4,45.6,1450.0,,,planar,-603.1,499.5,354.3,516.5,338.3,1422.6,-619.1,1405.7,-1783.3,-203.8,-1898.9,1522.3,1090.3,-11.3,974.6,1714.9,-671.4,1
470,23.5000,1,hybrid:ecc,0.8425,0.283,-132.4,961.1,-176.166,-2681.2,-264.0,-2796.9,1462.1,1822.7,1771.7,1938.4,45.6,1450.0,,,planar,-603.1,499.5,354.3,516.5,338.3,1422.6,-619.2,1405.7,-1783.3,-203.8,-1898.9,1522.3,1090.3,-11.3,974.6,1714.9,-671.4,1
471,23.5500,1,hybrid:ecc,0.8426,0.282,-132.4,961.1,-176.166,-2681.2,-264.0,-2796.9,1462.1,1822.7,1771.7,1938.4,45.6,1450.0,,,planar,-603.1,499.5,354.3,516.5,338.3,1422.6,-619.2,1405.7,-1783.3,-203.8,-1898.9,1522.3,1090.3,-11.3,974.6,1714.9,-671.4,1
